review,rating,date,bank,source,sentiment_label,sentiment_score
easy peasy.,5,2025-06-04 18:06:48,Wells Fargo,Google Play Store,NEGATIVE,0.9475109577178955
easy to use. different options available over web version.,5,2025-06-04 16:17:04,Wells Fargo,Google Play Store,POSITIVE,0.977299153804779
very easy and quick,5,2025-06-04 15:50:37,Wells Fargo,Google Play Store,POSITIVE,0.9995861649513245
BEST in the WEST,5,2025-06-04 15:46:41,Wells Fargo,Google Play Store,POSITIVE,0.999795138835907
I've been costumer since 2017 so far so good 👍,5,2025-06-04 15:37:33,Wells Fargo,Google Play Store,POSITIVE,0.9997739195823669
""""" Wells Fargo Bank """" is trash momentariles 'til """" Wells Fargo Bank """" provides free """" Wells Fargo Bank """" applications, navigations orientations ! """" Manice Guillaume Junior "" 8. 7. 1. 3. 1. 4. 1. """"",2,2025-06-04 14:51:42,Wells Fargo,Google Play Store,NEGATIVE,0.9978097081184387
"I constantly have to change my password, you tell me you don't recognize me",3,2025-06-04 14:04:07,Wells Fargo,Google Play Store,NEGATIVE,0.9996246099472046
it works,5,2025-06-04 13:26:38,Wells Fargo,Google Play Store,POSITIVE,0.9998537302017212
is my back 🔙,5,2025-06-04 13:21:53,Wells Fargo,Google Play Store,NEGATIVE,0.8044100403785706
people are trying to use the app to send money through zelle but it is coasting money to do it it's coasting alot of money,1,2025-06-04 12:45:29,Wells Fargo,Google Play Store,NEGATIVE,0.9990109205245972
love my wells fargo,5,2025-06-04 11:55:42,Wells Fargo,Google Play Store,POSITIVE,0.999862790107727
accoumt,1,2025-06-04 11:49:59,Wells Fargo,Google Play Store,NEGATIVE,0.884699821472168
The app is difficult to load. I would not recommend it to others,1,2025-06-04 11:18:49,Wells Fargo,Google Play Store,NEGATIVE,0.9989047050476074
good,5,2025-06-04 11:08:37,Wells Fargo,Google Play Store,POSITIVE,0.9998161196708679
good that they told us,5,2025-06-04 10:42:01,Wells Fargo,Google Play Store,POSITIVE,0.999833345413208
Easy and fast,5,2025-06-04 09:59:16,Wells Fargo,Google Play Store,POSITIVE,0.9995583891868591
great app to have,5,2025-06-04 09:23:01,Wells Fargo,Google Play Store,POSITIVE,0.9997767806053162
Zelle is excellent and so is the team at WF !!,5,2025-06-04 08:40:47,Wells Fargo,Google Play Store,POSITIVE,0.999879002571106
Too sensitive to light,4,2025-06-04 08:21:50,Wells Fargo,Google Play Store,NEGATIVE,0.9695032238960266
really good,5,2025-06-04 07:05:27,Wells Fargo,Google Play Store,POSITIVE,0.9998512268066406
so far so 👍,5,2025-06-04 06:33:00,Wells Fargo,Google Play Store,POSITIVE,0.6910821199417114
hacked,1,2025-06-03 21:57:55,Wells Fargo,Google Play Store,NEGATIVE,0.9994045495986938
Un poco fea la app,4,2025-06-03 19:28:12,Wells Fargo,Google Play Store,NEGATIVE,0.9768218398094177
THIS WHAT I LOVE ABOUT MY ACCOUNT THEY SO A ISSUE WITH ME MAKING LOTS OF TRANSACTIONS OR IT MIGHT OF BEEN A HACKER BUT ETHER OR MY WELLS FARGO IS EXTRAORDINARY CUSTOMER SERVICE NOTIFIED ME ABOUT CLOSING MY ACCOUNT AND ALL THEY WANT IS ME TO GO TO THE BRANCH TO IDENTIFY WHO I WAS BECAUSE IT COULD OF BEEN A FRAUDSTER I DEFINITELY CANT SAY THAT CHIME I WAS MAKING MY TRANSITIONS WITH CHIME PAYING WHAT I HAD TO PAY MY BILLS PEOPLE I OWED OUT TO OUT OF THE BLUE THEY STRAIGHT OUT CLOSE MY ACCOUNT,5,2025-06-03 18:25:43,Wells Fargo,Google Play Store,NEGATIVE,0.9949894547462463
WF has always been easy to work with and logical when it comes to finances.,5,2025-06-03 17:12:57,Wells Fargo,Google Play Store,POSITIVE,0.9986573457717896
I can't easily locate the account. it should be easy,3,2025-06-03 16:20:20,Wells Fargo,Google Play Store,NEGATIVE,0.9985042810440063
"wells fargo is a horrible bank. There are not many other options, though.",1,2025-06-03 16:17:01,Wells Fargo,Google Play Store,NEGATIVE,0.9993529915809631
Ive had my accounts here since 2013 AN I Never had ANY NEGATIVE ACTIONS WITH MY BANKING HERE,5,2025-06-03 15:42:27,Wells Fargo,Google Play Store,POSITIVE,0.9948403239250183
I just love Wells Fargo,5,2025-06-03 15:34:52,Wells Fargo,Google Play Store,POSITIVE,0.9998656511306763
nice,5,2025-06-03 15:02:48,Wells Fargo,Google Play Store,POSITIVE,0.9998552799224854
it was easy,5,2025-06-03 14:19:04,Wells Fargo,Google Play Store,POSITIVE,0.9950767159461975
Ok a y done,5,2025-06-03 14:09:03,Wells Fargo,Google Play Store,POSITIVE,0.9992077946662903
hard to use and not user friendly,1,2025-06-03 13:52:54,Wells Fargo,Google Play Store,NEGATIVE,0.9993295669555664
Extremely Unethical Company! I've been with them for 16 years and I haven't loved any of it.,1,2025-06-03 13:35:37,Wells Fargo,Google Play Store,NEGATIVE,0.9983200430870056
Nikki was fabulous,5,2025-06-03 13:09:57,Wells Fargo,Google Play Store,POSITIVE,0.9998726844787598
great,5,2025-06-03 12:30:55,Wells Fargo,Google Play Store,POSITIVE,0.9998630285263062
quick and easy check deposit,5,2025-06-03 12:06:02,Wells Fargo,Google Play Store,POSITIVE,0.944710910320282
love this app it's super convenient.,5,2025-06-03 11:42:42,Wells Fargo,Google Play Store,POSITIVE,0.9995744824409485
perfect app,5,2025-06-03 10:10:14,Wells Fargo,Google Play Store,POSITIVE,0.9998340606689453
mobile banking not working,1,2025-06-03 07:33:28,Wells Fargo,Google Play Store,NEGATIVE,0.9996664524078369
"This bank has been a blessing with. balance transfers at awesome rates, God send",5,2025-06-03 07:14:03,Wells Fargo,Google Play Store,POSITIVE,0.9995362758636475
good services,5,2025-06-03 07:09:09,Wells Fargo,Google Play Store,POSITIVE,0.9998517036437988
love it...,5,2025-06-03 06:40:08,Wells Fargo,Google Play Store,POSITIVE,0.9998748302459717
real good service and helpful and appreciated,5,2025-06-03 06:32:41,Wells Fargo,Google Play Store,POSITIVE,0.9998708963394165
"I have been using this app for a long time and seem to have a problem today. I am having a hard time logging in with the app. I'm able to do it directly on the website. But not the app. What could be wrong? It keeps asking me for my phone number, which I give it, and I sit and wait for a code never sent. I tried several times, and I still go through the same problem.",2,2025-06-03 06:17:46,Wells Fargo,Google Play Store,NEGATIVE,0.9989169836044312
excellent,5,2025-06-03 06:16:50,Wells Fargo,Google Play Store,POSITIVE,0.9998434782028198
"I don't like Bank's apps, on my phone. hope it's safe. But this is okay this time. Have my on wifi now.",5,2025-06-03 05:16:29,Wells Fargo,Google Play Store,POSITIVE,0.9957973957061768
your the Best Fargo! keep up the great work....,5,2025-06-03 04:39:09,Wells Fargo,Google Play Store,POSITIVE,0.9998598098754883
I love Wells Fargo,5,2025-06-03 04:18:54,Wells Fargo,Google Play Store,POSITIVE,0.9998478889465332
quick and ready to enroll and use,5,2025-06-02 20:30:16,Wells Fargo,Google Play Store,POSITIVE,0.9985892176628113
good 👍,5,2025-06-02 19:38:16,Wells Fargo,Google Play Store,POSITIVE,0.9998576641082764
The limit is to low,3,2025-06-02 17:59:17,Wells Fargo,Google Play Store,NEGATIVE,0.9907891154289246
easy peasy to make a mobile phone deposit.,4,2025-06-02 17:11:15,Wells Fargo,Google Play Store,NEGATIVE,0.9957412481307983
"So far, so good.",4,2025-06-02 16:47:01,Wells Fargo,Google Play Store,POSITIVE,0.9998441934585571
Excelente,5,2025-06-02 14:36:06,Wells Fargo,Google Play Store,POSITIVE,0.9997521042823792
"auto capture on checks iffy, just use manual",5,2025-06-02 13:10:43,Wells Fargo,Google Play Store,NEGATIVE,0.9943033456802368
user friendly,5,2025-06-02 12:56:06,Wells Fargo,Google Play Store,POSITIVE,0.9775891900062561
Mobile deposit quick and easy.,5,2025-06-02 12:34:48,Wells Fargo,Google Play Store,NEGATIVE,0.6911442279815674
can't even sign up,1,2025-06-02 12:09:17,Wells Fargo,Google Play Store,NEGATIVE,0.9997255206108093
so easy,5,2025-06-02 12:01:08,Wells Fargo,Google Play Store,POSITIVE,0.995724081993103
works great,5,2025-06-02 11:23:02,Wells Fargo,Google Play Store,POSITIVE,0.9998718500137329
Wells Fargo has been the best bank ever!,5,2025-06-02 10:37:30,Wells Fargo,Google Play Store,POSITIVE,0.9998542070388794
positive great app,5,2025-06-02 08:50:15,Wells Fargo,Google Play Store,POSITIVE,0.9998675584793091
trustworthy and very easy to use!!,1,2025-06-02 06:54:43,Wells Fargo,Google Play Store,POSITIVE,0.9997846484184265
Wells Fargo has always been a great service,5,2025-06-02 06:26:24,Wells Fargo,Google Play Store,POSITIVE,0.9997751116752625
it's a solid app,4,2025-06-02 03:00:13,Wells Fargo,Google Play Store,POSITIVE,0.9998726844787598
new to Wells Fargo. I'm really liking this bank. Customer service by phone has been very helpful and the ladies in the bank are super nice. It's been an enjoyable experience so far.,5,2025-06-02 00:17:28,Wells Fargo,Google Play Store,POSITIVE,0.9998441934585571
Very good,5,2025-06-01 23:38:04,Wells Fargo,Google Play Store,POSITIVE,0.9998520612716675
"I love using the app ,mostly for mobile deposit it's very easy and convenient...",5,2025-06-01 21:27:49,Wells Fargo,Google Play Store,POSITIVE,0.9980022311210632
"Can't access my account if I don't have my phone. This blows. There is no other option? Correction: I was trying to access it from my tablet. When trying to recover my account info, the only options were to get a text or a phone call. The reason I was using my tablet was because I didn't have my phone on me.",1,2025-06-01 20:16:45,Wells Fargo,Google Play Store,NEGATIVE,0.999536395072937
awesome,5,2025-06-01 19:35:46,Wells Fargo,Google Play Store,POSITIVE,0.9998682737350464
easy!,5,2025-06-01 17:04:46,Wells Fargo,Google Play Store,POSITIVE,0.9952214360237122
the format is a bit diffrent than a few years ago.,4,2025-06-01 14:42:25,Wells Fargo,Google Play Store,NEGATIVE,0.9991784691810608
"I'm very grateful for all the help I'm getting from Wells Fargo staff, which is very professional.",5,2025-06-01 13:40:20,Wells Fargo,Google Play Store,POSITIVE,0.9996790885925293
very good,5,2025-06-01 12:33:41,Wells Fargo,Google Play Store,POSITIVE,0.9998520612716675
easy transactions,5,2025-06-01 10:29:52,Wells Fargo,Google Play Store,POSITIVE,0.9874075651168823
My first mobile deposit.,5,2025-06-01 09:47:15,Wells Fargo,Google Play Store,POSITIVE,0.5407616496086121
I like wells Fargo I've never had any problems with the bank or staff good people,4,2025-06-01 08:43:11,Wells Fargo,Google Play Store,POSITIVE,0.9989956021308899
"Great People, Great Service.",5,2025-06-01 07:26:19,Wells Fargo,Google Play Store,POSITIVE,0.9998681545257568
"they advertise this card as great for transfers but you can not transfer from the app.. the section that even says ""pay and transfer"" only has the option to pay. set my mother up for the same card thinking my phone was messed up but nope.. Definitely the App 1000% regret ever getting it ps ive had it for a few months they still have not fixed the issue with most recent update. card will continue to sit with no money on it until they deactivate it!",1,2025-06-01 04:42:03,Wells Fargo,Google Play Store,NEGATIVE,0.999176561832428
I love banking online and Wells Fargo makes it easy,5,2025-06-01 04:08:29,Wells Fargo,Google Play Store,POSITIVE,0.9995618462562561
easy access,5,2025-05-31 22:52:40,Wells Fargo,Google Play Store,POSITIVE,0.9995589852333069
I am no longer able to access my wells Fargo becouse my phone doesn't configure to the apps new design. now I cant do anything with wells Fargo from my phone. Absolutely terrible. I've been with them for over 20 years. might be time to upgrade my bank?🤔,1,2025-05-31 22:21:26,Wells Fargo,Google Play Store,NEGATIVE,0.9995388984680176
Debra Potts love zelle.,5,2025-05-31 17:27:37,Wells Fargo,Google Play Store,POSITIVE,0.9995891451835632
First time I deposited a paper check the easy way from home. Just love that.,5,2025-05-31 17:12:02,Wells Fargo,Google Play Store,POSITIVE,0.9998551607131958
love it very easy to operate,5,2025-05-31 15:00:44,Wells Fargo,Google Play Store,POSITIVE,0.9998797178268433
Great!,5,2025-05-31 14:14:44,Wells Fargo,Google Play Store,POSITIVE,0.9998692274093628
I love this app it does everything I needed to do even though I have had problems in the past with taking a picture of a Wells Fargo check and it not accepting it. that was enough to almost make me take off several Stars but it does do everything else I need so we're good,5,2025-05-31 13:30:46,Wells Fargo,Google Play Store,POSITIVE,0.9998016953468323
"Was a bit frustrated that there was a security block on Zelle when opening a new account. Completely understandable, and I am grateful, but I was not informed. I'm very happy with the services now. The miscommunication was an issue at first, but I feel it will have a five-star review soon.",3,2025-05-31 12:32:41,Wells Fargo,Google Play Store,POSITIVE,0.9989020824432373
Great app,5,2025-05-31 11:53:51,Wells Fargo,Google Play Store,POSITIVE,0.999821126461029
The app works well. No problem so far. 👍,5,2025-05-31 11:35:39,Wells Fargo,Google Play Store,POSITIVE,0.9991475343704224
good App,5,2025-05-31 11:30:27,Wells Fargo,Google Play Store,POSITIVE,0.9998493194580078
reliable,5,2025-05-31 10:53:25,Wells Fargo,Google Play Store,POSITIVE,0.999845027923584
This Bank has always been excellent to me!,5,2025-05-31 10:03:17,Wells Fargo,Google Play Store,POSITIVE,0.9998531341552734
Wells Fargo and Wells Fargo mobile have always made banking easy for me.,5,2025-05-31 09:58:36,Wells Fargo,Google Play Store,POSITIVE,0.9981618523597717
Thank you,5,2025-05-31 09:44:26,Wells Fargo,Google Play Store,POSITIVE,0.9998352527618408
great way to spend time spending money!,5,2025-05-31 09:24:38,Wells Fargo,Google Play Store,POSITIVE,0.9992498755455017
always easy to us,5,2025-05-31 09:08:44,Wells Fargo,Google Play Store,POSITIVE,0.9993333220481873
Very user friendly,5,2025-05-31 08:50:47,Wells Fargo,Google Play Store,POSITIVE,0.9951106905937195
"I do NOT want notifications to pop up on my phone about statements being ready, and I can't find a way to turn them off! I get emails for those! I only want notifications of payments or negative balances like I used to get!",3,2025-05-31 08:45:49,Wells Fargo,Google Play Store,NEGATIVE,0.9994538426399231
excellent services.,5,2025-05-31 08:39:14,Wells Fargo,Google Play Store,POSITIVE,0.99986732006073
Great Bank for me.,5,2025-05-31 08:14:26,Wells Fargo,Google Play Store,POSITIVE,0.9991857409477234
Won't download app Won't download app.,1,2025-05-31 07:02:00,Wells Fargo,Google Play Store,NEGATIVE,0.9867926836013794
great not perfect,4,2025-05-31 07:02:00,Wells Fargo,Google Play Store,NEGATIVE,0.9986608028411865
muy Bien servicio Al cliente siempre esta ahi para ayudarte,5,2025-05-31 07:01:03,Wells Fargo,Google Play Store,NEGATIVE,0.886939287185669
so easy,5,2025-05-31 06:43:12,Wells Fargo,Google Play Store,POSITIVE,0.995724081993103
My zelle transfer was quite prompt.,5,2025-05-30 22:51:03,Wells Fargo,Google Play Store,POSITIVE,0.9937657117843628
I have been temporarily locked out of my online banking account since Wednesday night every time I need to get a code it takes hours to get it and then it's expired,2,2025-05-30 20:42:39,Wells Fargo,Google Play Store,NEGATIVE,0.9991900324821472
helps with this feature,5,2025-05-30 20:38:38,Wells Fargo,Google Play Store,POSITIVE,0.9990872144699097
Worked finally! I'm assuming of course👍,5,2025-05-30 20:17:56,Wells Fargo,Google Play Store,POSITIVE,0.8937864899635315
I'm having problems with my app 😒,2,2025-05-30 18:51:30,Wells Fargo,Google Play Store,NEGATIVE,0.9993822574615479
great Bank,5,2025-05-30 18:47:34,Wells Fargo,Google Play Store,POSITIVE,0.9988124370574951
business done right,5,2025-05-30 18:39:51,Wells Fargo,Google Play Store,POSITIVE,0.999798595905304
Great Transaction,5,2025-05-30 17:47:19,Wells Fargo,Google Play Store,POSITIVE,0.9998525381088257
love and appreciate service First Day assessment to my accounts,5,2025-05-30 17:25:30,Wells Fargo,Google Play Store,POSITIVE,0.9998677968978882
i tried to make a payment could not do it,1,2025-05-30 16:15:49,Wells Fargo,Google Play Store,NEGATIVE,0.9994946718215942
vonderful,5,2025-05-30 15:59:18,Wells Fargo,Google Play Store,NEGATIVE,0.9271368384361267
wells Fargo is a great bank,5,2025-05-30 15:55:35,Wells Fargo,Google Play Store,POSITIVE,0.9996269941329956
Good,4,2025-05-30 15:15:31,Wells Fargo,Google Play Store,POSITIVE,0.9998161196708679
Cannot get to go thru...please,5,2025-05-30 14:51:54,Wells Fargo,Google Play Store,NEGATIVE,0.9989142417907715
good bank,5,2025-05-30 14:32:18,Wells Fargo,Google Play Store,POSITIVE,0.9998420476913452
"it's a good team, I ❤️",5,2025-05-30 13:35:17,Wells Fargo,Google Play Store,POSITIVE,0.9998588562011719
Easy and convenient,5,2025-05-30 12:50:24,Wells Fargo,Google Play Store,POSITIVE,0.9995488524436951
easy to deposit,5,2025-05-30 12:27:54,Wells Fargo,Google Play Store,POSITIVE,0.9989569187164307
The online app works as it should and the bankers are friendly and helpful.,5,2025-05-30 11:23:49,Wells Fargo,Google Play Store,POSITIVE,0.9996708631515503
easily deposit checks,5,2025-05-30 11:08:12,Wells Fargo,Google Play Store,POSITIVE,0.8575892448425293
"with every problem I've ever had with my account, Wells Fargo customer service has been absolutely wonderful!",5,2025-05-30 11:03:03,Wells Fargo,Google Play Store,POSITIVE,0.9997547268867493
convenient,5,2025-05-30 08:48:00,Wells Fargo,Google Play Store,POSITIVE,0.999121367931366
yeee,5,2025-05-30 08:41:52,Wells Fargo,Google Play Store,POSITIVE,0.9703029990196228
excellent,5,2025-05-30 08:35:17,Wells Fargo,Google Play Store,POSITIVE,0.9998434782028198
Ecseptional Service,5,2025-05-30 07:59:16,Wells Fargo,Google Play Store,NEGATIVE,0.9761183857917786
Easy to use. Quick response. Accurate.,5,2025-05-30 07:34:40,Wells Fargo,Google Play Store,POSITIVE,0.9997765421867371
Wells Fargo has been the Best Bank I've ever done Business with and because of that I m fixing to Deposit a great amount of money into a business account in the next few Days,5,2025-05-30 07:09:33,Wells Fargo,Google Play Store,POSITIVE,0.9655284881591797
OK,4,2025-05-30 06:40:16,Wells Fargo,Google Play Store,POSITIVE,0.9997851252555847
can't open this app like before,4,2025-05-30 06:27:32,Wells Fargo,Google Play Store,NEGATIVE,0.584442138671875
Why did you have to change it was working just fine. Everyone has to change all the time and now iam ⁹,1,2025-05-30 05:37:24,Wells Fargo,Google Play Store,POSITIVE,0.6445997953414917
I've been with this bank for 6 years have tried multiple times to get a credit card have always been denied. I've recently been put on disability and at first the bank was putting my deposit on as soon as it was deposited up to 6 days early however in the last 3 months my check is being deposited later and later I am beyond frustrated and strongly considering a bank change. I've called customer service and spoke with supervisors multiple times and to be honest got tired of a circle conversation,1,2025-05-30 05:14:19,Wells Fargo,Google Play Store,NEGATIVE,0.9961861968040466
"Decent app! does everything I need my bank app to do, and more! Zelle is awesome and easy to use too, grateful for the added feature! Wells Fargo has been the best bank over the years for me. I've used several such as Santander, Bank of America, BB&T, TD, etc...WF is best!",5,2025-05-30 04:09:43,Wells Fargo,Google Play Store,POSITIVE,0.9998563528060913
"it's getting worse, it's ok, but it's often displaying incorrect balances live. it's gotten better feature wise over the years, but it's getting more glitchy and inconsistent. the past couple months has been very noticeable.",3,2025-05-29 21:42:25,Wells Fargo,Google Play Store,NEGATIVE,0.9945214986801147
"needs an overhaul, apps just seems very clunky and at times unusable",1,2025-05-29 21:30:24,Wells Fargo,Google Play Store,NEGATIVE,0.9997679591178894
Would be nice to have a Dark Mode theme,3,2025-05-29 20:50:32,Wells Fargo,Google Play Store,NEGATIVE,0.9915707111358643
good,5,2025-05-29 17:13:23,Wells Fargo,Google Play Store,POSITIVE,0.9998161196708679
"Best banking app! Save time, gas, and money by doing banking anywhere! I like it!",5,2025-05-29 16:26:35,Wells Fargo,Google Play Store,POSITIVE,0.9998152852058411
easy to understand,5,2025-05-29 14:50:36,Wells Fargo,Google Play Store,POSITIVE,0.9997355341911316
Very fast and reliable.,5,2025-05-29 13:11:55,Wells Fargo,Google Play Store,POSITIVE,0.9998563528060913
I like depositing checks from home.,5,2025-05-29 12:37:00,Wells Fargo,Google Play Store,NEGATIVE,0.9552834630012512
went from good to bad. sad to see. but that's why I bank at 3 different banks. you guys always have an excuse. sorry to see this great company fall.,2,2025-05-29 11:17:35,Wells Fargo,Google Play Store,NEGATIVE,0.9994089603424072
All good,4,2025-05-29 10:20:14,Wells Fargo,Google Play Store,POSITIVE,0.9998400211334229
I've been banking with Wells Fargo for many years Before it was wells fargo in the 70's. Changes over the years into electronic age is easy.,5,2025-05-29 09:52:38,Wells Fargo,Google Play Store,POSITIVE,0.9959179759025574
very simple. thank you!,5,2025-05-29 09:50:30,Wells Fargo,Google Play Store,POSITIVE,0.9998680353164673
😊❤️💛💚🧡💜💙💜🤓 GOOD FRIEND ☺️,4,2025-05-29 09:17:52,Wells Fargo,Google Play Store,POSITIVE,0.998746395111084
Awesome!!,5,2025-05-29 08:16:27,Wells Fargo,Google Play Store,POSITIVE,0.9998700618743896
I love it the best,5,2025-05-29 07:23:04,Wells Fargo,Google Play Store,POSITIVE,0.999873161315918
Up to the task.,5,2025-05-29 07:21:49,Wells Fargo,Google Play Store,POSITIVE,0.9989456534385681
after 2 factor authentication it blanks out on pixel 9 pro XL on the latest version.,1,2025-05-29 05:21:07,Wells Fargo,Google Play Store,NEGATIVE,0.9995627999305725
App has glitchs at times but good security info.,4,2025-05-29 03:33:46,Wells Fargo,Google Play Store,NEGATIVE,0.6512295007705688
easy and convenient,5,2025-05-29 02:23:47,Wells Fargo,Google Play Store,POSITIVE,0.9995488524436951
love how easy it is to deposit on mobile app,5,2025-05-28 21:23:46,Wells Fargo,Google Play Store,POSITIVE,0.9991949200630188
easy app,5,2025-05-28 19:06:38,Wells Fargo,Google Play Store,POSITIVE,0.9899939894676208
this is the 4th day I've tried to make an online deposit. this should NOT happen,1,2025-05-28 17:19:41,Wells Fargo,Google Play Store,NEGATIVE,0.9997102618217468
easy peasy,5,2025-05-28 17:11:45,Wells Fargo,Google Play Store,NEGATIVE,0.7374691963195801
I love mobile deposit! So quick and convenient,5,2025-05-28 16:18:37,Wells Fargo,Google Play Store,POSITIVE,0.9959081411361694
best bank ever,4,2025-05-28 15:59:38,Wells Fargo,Google Play Store,POSITIVE,0.9998133778572083
Everything is good with me and my bank,5,2025-05-28 15:30:44,Wells Fargo,Google Play Store,POSITIVE,0.9998668432235718
it works well for me,5,2025-05-28 15:14:09,Wells Fargo,Google Play Store,POSITIVE,0.9998583793640137
the app is mid. I prefer going to a bank. interacting with people. it's not like the savings get passed on to the customer.,3,2025-05-28 14:26:24,Wells Fargo,Google Play Store,NEGATIVE,0.9986802935600281
"easier to use than most,particularly with electronic deposits",5,2025-05-28 14:15:14,Wells Fargo,Google Play Store,POSITIVE,0.8796699047088623
Great customer service. Zelle is so easy!,5,2025-05-28 14:06:42,Wells Fargo,Google Play Store,POSITIVE,0.999790608882904
"I'm using the Samsung S25, and this app has proved to be just what it says is second chance. Checking account and I am very grateful that they approve me and I am going to be very responsible and using this account and i'm very grateful for people like them because it's such a blessing, highly recommend them to anyone who is trying to get started or you know, at a point in their life where they just need another chance.",5,2025-05-28 11:43:30,Wells Fargo,Google Play Store,POSITIVE,0.9994046688079834
stop asking me for a review,1,2025-05-28 11:35:15,Wells Fargo,Google Play Store,NEGATIVE,0.9985051155090332
Worse company bank to with they greedy always trying to give you the run around making false charges to your account over drafting people out of nowhere even when it shouldn't be possible don't get or be with.,1,2025-05-28 11:18:19,Wells Fargo,Google Play Store,NEGATIVE,0.99969482421875
Greatness!,5,2025-05-28 11:10:40,Wells Fargo,Google Play Store,POSITIVE,0.9998742341995239
easy and hopefully fast,5,2025-05-28 11:02:02,Wells Fargo,Google Play Store,POSITIVE,0.9997509121894836
Always good,5,2025-05-28 10:04:54,Wells Fargo,Google Play Store,POSITIVE,0.9998605251312256
could not be easier. love it!,5,2025-05-28 09:41:23,Wells Fargo,Google Play Store,POSITIVE,0.9998146891593933
"my experience has been overwhelming good, with only a couple of bumps along the way. Most of the bumps were my fault due needing to learn some technical knowledge.",4,2025-05-28 09:35:05,Wells Fargo,Google Play Store,POSITIVE,0.735687255859375
I have never had a problem with mobile deposits. It sure beats going to the bank!,5,2025-05-28 09:15:16,Wells Fargo,Google Play Store,POSITIVE,0.9991656541824341
I love this feature of depositing a check from your mobile with ease.,5,2025-05-28 08:34:54,Wells Fargo,Google Play Store,POSITIVE,0.9997612833976746
First time user. Was able to deposit check using mobile phone....yeaaay!,5,2025-05-28 07:31:33,Wells Fargo,Google Play Store,NEGATIVE,0.5341941118240356
"Wells Fargo app is generally good but needs vital improvements for [recurring payments]. There's no clear way to cancel subscriptions within card settings, which forces drastic actions like card deactivation. Please add a feature to cancel subscriptions directly and send immediate confirmation (alerts {text/ email). Thanks!""",3,2025-05-28 03:50:16,Wells Fargo,Google Play Store,NEGATIVE,0.9970069527626038
Great,5,2025-05-28 02:58:49,Wells Fargo,Google Play Store,POSITIVE,0.9998630285263062
"app crashing out and keeps saying no Internet connection or that I don't have two accts to transfer between, neither of those pop ups are accurate. pls fix app.",1,2025-05-27 23:08:59,Wells Fargo,Google Play Store,NEGATIVE,0.9998136162757874
very easy and convienant.,5,2025-05-27 19:41:40,Wells Fargo,Google Play Store,POSITIVE,0.990898847579956
A great app and very easy to use!,5,2025-05-27 19:23:48,Wells Fargo,Google Play Store,POSITIVE,0.9997660517692566
great 👍,5,2025-05-27 19:10:05,Wells Fargo,Google Play Store,POSITIVE,0.9997692704200745
keep rolling wells Fargo,5,2025-05-27 18:52:05,Wells Fargo,Google Play Store,POSITIVE,0.9979464411735535
good 👍😊,5,2025-05-27 18:43:36,Wells Fargo,Google Play Store,POSITIVE,0.9998576641082764
doing the deposit of a check when I was way to far from a bank thru the app was so easy and convenient,5,2025-05-27 18:06:20,Wells Fargo,Google Play Store,POSITIVE,0.5041095018386841
love my experience,5,2025-05-27 17:40:31,Wells Fargo,Google Play Store,POSITIVE,0.9998680353164673
too many pop ups like the one asking me to rate.,1,2025-05-27 16:50:37,Wells Fargo,Google Play Store,NEGATIVE,0.9985458850860596
Very convenient,5,2025-05-27 16:25:01,Wells Fargo,Google Play Store,POSITIVE,0.9988445043563843
exelente,5,2025-05-27 15:38:42,Wells Fargo,Google Play Store,POSITIVE,0.9938247203826904
would not sign up,1,2025-05-27 14:59:39,Wells Fargo,Google Play Store,NEGATIVE,0.9997077584266663
Zelle is about as easy as it gets,5,2025-05-27 14:44:36,Wells Fargo,Google Play Store,NEGATIVE,0.9967251420021057
easy to use. no issues,5,2025-05-27 14:18:09,Wells Fargo,Google Play Store,POSITIVE,0.9837186932563782
Wells Fargo and I have always been good but one time they screwed me good happens again were done but I have to say that they are the best when keeping my money straight.,4,2025-05-27 13:54:01,Wells Fargo,Google Play Store,POSITIVE,0.9985816478729248
love how easy-to-use,5,2025-05-27 12:58:00,Wells Fargo,Google Play Store,POSITIVE,0.999859094619751
Convienant,5,2025-05-27 12:41:42,Wells Fargo,Google Play Store,POSITIVE,0.5151302218437195
Mobile deposit is a Godsend for rural areas!,5,2025-05-27 11:43:49,Wells Fargo,Google Play Store,NEGATIVE,0.9628873467445374
easy,5,2025-05-27 11:22:33,Wells Fargo,Google Play Store,POSITIVE,0.9972309470176697
"The make a payment button does nothing. The screen blinks, and doesn't change.",2,2025-05-27 10:51:20,Wells Fargo,Google Play Store,NEGATIVE,0.9960008263587952
Makes it easy to manage my Wells Fargo account,5,2025-05-27 10:37:47,Wells Fargo,Google Play Store,POSITIVE,0.98121577501297
App works great!,5,2025-05-27 08:55:51,Wells Fargo,Google Play Store,POSITIVE,0.999840259552002
Best bank aver so far,5,2025-05-27 08:38:57,Wells Fargo,Google Play Store,POSITIVE,0.9903592467308044
Whenever we have had questions and/or problem they have been courteous and we're able to fix most problems while we were on the phone. Thanks!,5,2025-05-27 08:36:39,Wells Fargo,Google Play Store,POSITIVE,0.9980721473693848
This is awful !!!!!,1,2025-05-27 06:07:14,Wells Fargo,Google Play Store,NEGATIVE,0.9997492432594299
always a big help,5,2025-05-27 05:09:19,Wells Fargo,Google Play Store,POSITIVE,0.9997637867927551
